,State Name,Alpha Code,State FIPS Code,County Name,County FIPS Code
2466,Tennessee,TN,47,Lauderdale County,97
2467,Tennessee,TN,47,Lawrence County,99
2468,Tennessee,TN,47,Lewis County,101
2469,Tennessee,TN,47,Lincoln County,103
2470,Tennessee,TN,47,Loudon County,105
2471,Tennessee,TN,47,Macon County,111
2472,Tennessee,TN,47,Madison County,113
2473,Tennessee,TN,47,Marion County,115
2474,Tennessee,TN,47,Marshall County,117
2475,Tennessee,TN,47,Maury County,119
2476,Tennessee,TN,47,McMinn County,107
2477,Tennessee,TN,47,McNairy County,109
2478,Tennessee,TN,47,Meigs County,121
2479,Tennessee,TN,47,Monroe County,123
2480,Tennessee,TN,47,Montgomery County,125
2481,Tennessee,TN,47,Moore County,127
2482,Tennessee,TN,47,Morgan County,129
2483,Tennessee,TN,47,Obion County,131
2484,Tennessee,TN,47,Overton County,133
2485,Tennessee,TN,47,Perry County,135
2486,Tennessee,TN,47,Pickett County,137
2487,Tennessee,TN,47,Polk County,139
2488,Tennessee,TN,47,Putnam County,141
2489,Tennessee,TN,47,Rhea County,143
2490,Tennessee,TN,47,Roane County,145
2491,Tennessee,TN,47,Robertson County,147
2492,Tennessee,TN,47,Rutherford County,149
2493,Tennessee,TN,47,Scott County,151
2494,Tennessee,TN,47,Sequatchie County,153
2495,Tennessee,TN,47,Sevier County,155
2496,Tennessee,TN,47,Shelby County,157
2497,Tennessee,TN,47,Smith County,159
2498,Tennessee,TN,47,Stewart County,161
2499,Tennessee,TN,47,Sullivan County,163
2500,Tennessee,TN,47,Sumner County,165
2501,Tennessee,TN,47,Tipton County,167
2502,Tennessee,TN,47,Trousdale County,169
2503,Tennessee,TN,47,Unicoi County,171
2504,Tennessee,TN,47,Union County,173
2505,Tennessee,TN,47,Van Buren County,175
2506,Tennessee,TN,47,Warren County,177
2507,Tennessee,TN,47,Washington County,179
2508,Tennessee,TN,47,Wayne County,181
2509,Tennessee,TN,47,Weakley County,183
2510,Tennessee,TN,47,White County,185
2511,Tennessee,TN,47,Williamson County,187
2512,Tennessee,TN,47,Wilson County,189
2513,Texas,TX,48,Anderson County,1
2514,Texas,TX,48,Andrews County,3
2515,Texas,TX,48,Angelina County,5
2516,Texas,TX,48,Aransas County,7
2517,Texas,TX,48,Archer County,9
2518,Texas,TX,48,Armstrong County,11
2519,Texas,TX,48,Atascosa County,13
2520,Texas,TX,48,Austin County,15
2521,Texas,TX,48,Bailey County,17
2522,Texas,TX,48,Bandera County,19
2523,Texas,TX,48,Bastrop County,21
2524,Texas,TX,48,Baylor County,23
2525,Texas,TX,48,Bee County,25
2526,Texas,TX,48,Bell County,27
2527,Texas,TX,48,Bexar County,29
2528,Texas,TX,48,Blanco County,31
2529,Texas,TX,48,Borden County,33
2530,Texas,TX,48,Bosque County,35
2531,Texas,TX,48,Bowie County,37
2532,Texas,TX,48,Brazoria County,39
2533,Texas,TX,48,Brazos County,41
2534,Texas,TX,48,Brewster County,43
2535,Texas,TX,48,Briscoe County,45
2536,Texas,TX,48,Brooks County,47
2537,Texas,TX,48,Brown County,49
2538,Texas,TX,48,Burleson County,51
2539,Texas,TX,48,Burnet County,53
2540,Texas,TX,48,Caldwell County,55
2541,Texas,TX,48,Calhoun County,57
2542,Texas,TX,48,Callahan County,59
2543,Texas,TX,48,Cameron County,61
2544,Texas,TX,48,Camp County,63
2545,Texas,TX,48,Carson County,65
2546,Texas,TX,48,Cass County,67
2547,Texas,TX,48,Castro County,69
2548,Texas,TX,48,Chambers County,71
2549,Texas,TX,48,Cherokee County,73
2550,Texas,TX,48,Childress County,75
2551,Texas,TX,48,Clay County,77
2552,Texas,TX,48,Cochran County,79
2553,Texas,TX,48,Coke County,81
2554,Texas,TX,48,Coleman County,83
2555,Texas,TX,48,Collin County,85
2556,Texas,TX,48,Collingsworth County,87
2557,Texas,TX,48,Colorado County,89
2558,Texas,TX,48,Comal County,91
2559,Texas,TX,48,Comanche County,93
2560,Texas,TX,48,Concho County,95
2561,Texas,TX,48,Cooke County,97
2562,Texas,TX,48,Coryell County,99
2563,Texas,TX,48,Cottle County,101
2564,Texas,TX,48,Crane County,103
2565,Texas,TX,48,Crockett County,105
2566,Texas,TX,48,Crosby County,107
2567,Texas,TX,48,Culberson County,109
2568,Texas,TX,48,Dallam County,111
2569,Texas,TX,48,Dallas County,113
2570,Texas,TX,48,Dawson County,115
2571,Texas,TX,48,Deaf Smith County,117
2572,Texas,TX,48,Delta County,119
2573,Texas,TX,48,Denton County,121
2574,Texas,TX,48,DeWitt County,123
2575,Texas,TX,48,Dickens County,125
2576,Texas,TX,48,Dimmit County,127
2577,Texas,TX,48,Donley County,129
2578,Texas,TX,48,Duval County,131
2579,Texas,TX,48,Eastland County,133
2580,Texas,TX,48,Ector County,135
2581,Texas,TX,48,Edwards County,137
2582,Texas,TX,48,Ellis County,139
2583,Texas,TX,48,El Paso County,141
2584,Texas,TX,48,Erath County,143
2585,Texas,TX,48,Falls County,145
2586,Texas,TX,48,Fannin County,147
2587,Texas,TX,48,Fayette County,149
2588,Texas,TX,48,Fisher County,151
2589,Texas,TX,48,Floyd County,153
2590,Texas,TX,48,Foard County,155
2591,Texas,TX,48,Fort Bend County,157
2592,Texas,TX,48,Franklin County,159
2593,Texas,TX,48,Freestone County,161
2594,Texas,TX,48,Frio County,163
2595,Texas,TX,48,Gaines County,165
2596,Texas,TX,48,Galveston County,167
2597,Texas,TX,48,Garza County,169
2598,Texas,TX,48,Gillespie County,171
2599,Texas,TX,48,Glasscock County,173
2600,Texas,TX,48,Goliad County,175
2601,Texas,TX,48,Gonzales County,177
2602,Texas,TX,48,Gray County,179
2603,Texas,TX,48,Grayson County,181
2604,Texas,TX,48,Gregg County,183
2605,Texas,TX,48,Grimes County,185
2606,Texas,TX,48,Guadalupe County,187
2607,Texas,TX,48,Hale County,189
2608,Texas,TX,48,Hall County,191
2609,Texas,TX,48,Hamilton County,193
2610,Texas,TX,48,Hansford County,195
2611,Texas,TX,48,Hardeman County,197
2612,Texas,TX,48,Hardin County,199
2613,Texas,TX,48,Harris County,201
2614,Texas,TX,48,Harrison County,203
2615,Texas,TX,48,Hartley County,205
2616,Texas,TX,48,Haskell County,207
2617,Texas,TX,48,Hays County,209
2618,Texas,TX,48,Hemphill County,211
2619,Texas,TX,48,Henderson County,213
2620,Texas,TX,48,Hidalgo County,215
2621,Texas,TX,48,Hill County,217
2622,Texas,TX,48,Hockley County,219
2623,Texas,TX,48,Hood County,221
2624,Texas,TX,48,Hopkins County,223
2625,Texas,TX,48,Houston County,225
2626,Texas,TX,48,Howard County,227
2627,Texas,TX,48,Hudspeth County,229
2628,Texas,TX,48,Hunt County,231
2629,Texas,TX,48,Hutchinson County,233
2630,Texas,TX,48,Irion County,235
2631,Texas,TX,48,Jack County,237
2632,Texas,TX,48,Jackson County,239
2633,Texas,TX,48,Jasper County,241
2634,Texas,TX,48,Jeff Davis County,243
2635,Texas,TX,48,Jefferson County,245
2636,Texas,TX,48,Jim Hogg County,247
2637,Texas,TX,48,Jim Wells County,249
2638,Texas,TX,48,Johnson County,251
2639,Texas,TX,48,Jones County,253
2640,Texas,TX,48,Karnes County,255
2641,Texas,TX,48,Kaufman County,257
2642,Texas,TX,48,Kendall County,259
2643,Texas,TX,48,Kenedy County,261
2644,Texas,TX,48,Kent County,263
2645,Texas,TX,48,Kerr County,265
2646,Texas,TX,48,Kimble County,267
2647,Texas,TX,48,King County,269
2648,Texas,TX,48,Kinney County,271
2649,Texas,TX,48,Kleberg County,273
2650,Texas,TX,48,Knox County,275
2651,Texas,TX,48,Lamar County,277
2652,Texas,TX,48,Lamb County,279
2653,Texas,TX,48,Lampasas County,281
2654,Texas,TX,48,La Salle County,283
2655,Texas,TX,48,Lavaca County,285
2656,Texas,TX,48,Lee County,287
2657,Texas,TX,48,Leon County,289
2658,Texas,TX,48,Liberty County,291
2659,Texas,TX,48,Limestone County,293
2660,Texas,TX,48,Lipscomb County,295
2661,Texas,TX,48,Live Oak County,297
2662,Texas,TX,48,Llano County,299
2663,Texas,TX,48,Loving County,301
2664,Texas,TX,48,Lubbock County,303
2665,Texas,TX,48,Lynn County,305
2666,Texas,TX,48,McCulloch County,307
2667,Texas,TX,48,McLennan County,309
2668,Texas,TX,48,McMullen County,311
2669,Texas,TX,48,Madison County,313
2670,Texas,TX,48,Marion County,315
2671,Texas,TX,48,Martin County,317
2672,Texas,TX,48,Mason County,319
2673,Texas,TX,48,Matagorda County,321
2674,Texas,TX,48,Maverick County,323
2675,Texas,TX,48,Medina County,325
2676,Texas,TX,48,Menard County,327
2677,Texas,TX,48,Midland County,329
2678,Texas,TX,48,Milam County,331
2679,Texas,TX,48,Mills County,333
2680,Texas,TX,48,Mitchell County,335
2681,Texas,TX,48,Montague County,337
2682,Texas,TX,48,Montgomery County,339
2683,Texas,TX,48,Moore County,341
2684,Texas,TX,48,Morris County,343
2685,Texas,TX,48,Motley County,345
2686,Texas,TX,48,Nacogdoches County,347
2687,Texas,TX,48,Navarro County,349
2688,Texas,TX,48,Newton County,351
2689,Texas,TX,48,Nolan County,353
2690,Texas,TX,48,Nueces County,355
2691,Texas,TX,48,Ochiltree County,357
2692,Texas,TX,48,Oldham County,359
2693,Texas,TX,48,Orange County,361
2694,Texas,TX,48,Palo Pinto County,363
2695,Texas,TX,48,Panola County,365
2696,Texas,TX,48,Parker County,367
2697,Texas,TX,48,Parmer County,369
2698,Texas,TX,48,Pecos County,371
2699,Texas,TX,48,Polk County,373
2700,Texas,TX,48,Potter County,375
2701,Texas,TX,48,Presidio County,377
2702,Texas,TX,48,Rains County,379
2703,Texas,TX,48,Randall County,381
2704,Texas,TX,48,Reagan County,383
2705,Texas,TX,48,Real County,385
2706,Texas,TX,48,Red River County,387
2707,Texas,TX,48,Reeves County,389
2708,Texas,TX,48,Refugio County,391
2709,Texas,TX,48,Roberts County,393
2710,Texas,TX,48,Robertson County,395
2711,Texas,TX,48,Rockwall County,397
2712,Texas,TX,48,Runnels County,399
2713,Texas,TX,48,Rusk County,401
2714,Texas,TX,48,Sabine County,403
2715,Texas,TX,48,San Augustine County,405
2716,Texas,TX,48,San Jacinto County,407
2717,Texas,TX,48,San Patricio County,409
2718,Texas,TX,48,San Saba County,411
2719,Texas,TX,48,Schleicher County,413
2720,Texas,TX,48,Scurry County,415
2721,Texas,TX,48,Shackelford County,417
2722,Texas,TX,48,Shelby County,419
2723,Texas,TX,48,Sherman County,421
2724,Texas,TX,48,Smith County,423
2725,Texas,TX,48,Somervell County,425
2726,Texas,TX,48,Starr County,427
2727,Texas,TX,48,Stephens County,429
2728,Texas,TX,48,Sterling County,431
2729,Texas,TX,48,Stonewall County,433
2730,Texas,TX,48,Sutton County,435
2731,Texas,TX,48,Swisher County,437
2732,Texas,TX,48,Tarrant County,439
2733,Texas,TX,48,Taylor County,441
2734,Texas,TX,48,Terrell County,443
2735,Texas,TX,48,Terry County,445
2736,Texas,TX,48,Throckmorton County,447
2737,Texas,TX,48,Titus County,449
2738,Texas,TX,48,Tom Green County,451
2739,Texas,TX,48,Travis County,453
2740,Texas,TX,48,Trinity County,455
2741,Texas,TX,48,Tyler County,457
2742,Texas,TX,48,Upshur County,459
2743,Texas,TX,48,Upton County,461
2744,Texas,TX,48,Uvalde County,463
2745,Texas,TX,48,Val Verde County,465
2746,Texas,TX,48,Van Zandt County,467
2747,Texas,TX,48,Victoria County,469
2748,Texas,TX,48,Walker County,471
2749,Texas,TX,48,Waller County,473
2750,Texas,TX,48,Ward County,475
2751,Texas,TX,48,Washington County,477
2752,Texas,TX,48,Webb County,479
2753,Texas,TX,48,Wharton County,481
2754,Texas,TX,48,Wheeler County,483
2755,Texas,TX,48,Wichita County,485
2756,Texas,TX,48,Wilbarger County,487
2757,Texas,TX,48,Willacy County,489
2758,Texas,TX,48,Williamson County,491
2759,Texas,TX,48,Wilson County,493
2760,Texas,TX,48,Winkler County,495
2761,Texas,TX,48,Wise County,497
2762,Texas,TX,48,Wood County,499
2763,Texas,TX,48,Yoakum County,501
2764,Texas,TX,48,Young County,503
2765,Texas,TX,48,Zapata County,505
2766,Texas,TX,48,Zavala County,507
2767,Utah,UT,49,Beaver County,1
2768,Utah,UT,49,Box Elder County,3
2769,Utah,UT,49,Cache County,5
2770,Utah,UT,49,Carbon County,7
2771,Utah,UT,49,Daggett County,9
2772,Utah,UT,49,Davis County,11
2773,Utah,UT,49,Duchesne County,13
2774,Utah,UT,49,Emery County,15
2775,Utah,UT,49,Garfield County,17
2776,Utah,UT,49,Grand County,19
2777,Utah,UT,49,Iron County,21
2778,Utah,UT,49,Juab County,23
2779,Utah,UT,49,Kane County,25
2780,Utah,UT,49,Millard County,27
2781,Utah,UT,49,Morgan County,29
2782,Utah,UT,49,Piute County,31
2783,Utah,UT,49,Rich County,33
2784,Utah,UT,49,Salt Lake County,35
2785,Utah,UT,49,San Juan County,37
2786,Utah,UT,49,Sanpete County,39
2787,Utah,UT,49,Sevier County,41
2788,Utah,UT,49,Summit County,43
2789,Utah,UT,49,Tooele County,45
2790,Utah,UT,49,Uintah County,47
2791,Utah,UT,49,Utah County,49
2792,Utah,UT,49,Wasatch County,51
2793,Utah,UT,49,Washington County,53
2794,Utah,UT,49,Wayne County,55
2795,Utah,UT,49,Weber County,57
2796,Vermont,VT,50,Addison County,1
2797,Vermont,VT,50,Bennington County,3
2798,Vermont,VT,50,Caledonia County,5
2799,Vermont,VT,50,Chittenden County,7
2800,Vermont,VT,50,Essex County,9
2801,Vermont,VT,50,Franklin County,11
2802,Vermont,VT,50,Grand Isle County,13
2803,Vermont,VT,50,Lamoille County,15
2804,Vermont,VT,50,Orange County,17
2805,Vermont,VT,50,Orleans County,19
2806,Vermont,VT,50,Rutland County,21
2807,Vermont,VT,50,Washington County,23
2808,Vermont,VT,50,Windham County,25
2809,Vermont,VT,50,Windsor County,27
2810,Virginia,VA,51,Accomack County,1
2811,Virginia,VA,51,Albemarle County,3
2812,Virginia,VA,51,Alleghany County,5
2813,Virginia,VA,51,Amelia County,7
2814,Virginia,VA,51,Amherst County,9
2815,Virginia,VA,51,Appomattox County,11
2816,Virginia,VA,51,Arlington County,13
2817,Virginia,VA,51,Augusta County,15
2818,Virginia,VA,51,Bath County,17
2819,Virginia,VA,51,Bedford County,19
2820,Virginia,VA,51,Bland County,21
2821,Virginia,VA,51,Botetourt County,23
2822,Virginia,VA,51,Brunswick County,25
2823,Virginia,VA,51,Buchanan County,27
2824,Virginia,VA,51,Buckingham County,29
2825,Virginia,VA,51,Campbell County,31
2826,Virginia,VA,51,Caroline County,33
2827,Virginia,VA,51,Carroll County,35
2828,Virginia,VA,51,Charles City County,36
2829,Virginia,VA,51,Charlotte County,37
2830,Virginia,VA,51,Chesterfield County,41
2831,Virginia,VA,51,Clarke County,43
2832,Virginia,VA,51,Craig County,45
2833,Virginia,VA,51,Culpeper County,47
2834,Virginia,VA,51,Cumberland County,49
2835,Virginia,VA,51,Dickenson County,51
2836,Virginia,VA,51,Dinwiddie County,53
2837,Virginia,VA,51,Essex County,57
2838,Virginia,VA,51,Fairfax County,59
2839,Virginia,VA,51,Fauquier County,61
2840,Virginia,VA,51,Floyd County,63
2841,Virginia,VA,51,Fluvanna County,65
2842,Virginia,VA,51,Franklin County,67
2843,Virginia,VA,51,Frederick County,69
2844,Virginia,VA,51,Giles County,71
2845,Virginia,VA,51,Gloucester County,73
2846,Virginia,VA,51,Goochland County,75
2847,Virginia,VA,51,Grayson County,77
2848,Virginia,VA,51,Greene County,79
2849,Virginia,VA,51,Greensville County,81
2850,Virginia,VA,51,Halifax County,83
2851,Virginia,VA,51,Hanover County,85
2852,Virginia,VA,51,Henrico County,87
2853,Virginia,VA,51,Henry County,89
2854,Virginia,VA,51,Highland County,91
2855,Virginia,VA,51,Isle of Wight County,93
2856,Virginia,VA,51,James City County,95
2857,Virginia,VA,51,King and Queen County,97
2858,Virginia,VA,51,King George County,99
2859,Virginia,VA,51,King William County,101
2860,Virginia,VA,51,Lancaster County,103
2861,Virginia,VA,51,Lee County,105
2862,Virginia,VA,51,Loudoun County,107
2863,Virginia,VA,51,Louisa County,109
2864,Virginia,VA,51,Lunenburg County,111
2865,Virginia,VA,51,Madison County,113
2866,Virginia,VA,51,Mathews County,115
2867,Virginia,VA,51,Mecklenburg County,117
2868,Virginia,VA,51,Middlesex County,119
2869,Virginia,VA,51,Montgomery County,121
2870,Virginia,VA,51,Nelson County,125
2871,Virginia,VA,51,New Kent County,127
2872,Virginia,VA,51,Northampton County,131
2873,Virginia,VA,51,Northumberland County,133
2874,Virginia,VA,51,Nottoway County,135
2875,Virginia,VA,51,Orange County,137
2876,Virginia,VA,51,Page County,139
2877,Virginia,VA,51,Patrick County,141
2878,Virginia,VA,51,Pittsylvania County,143
2879,Virginia,VA,51,Powhatan County,145
2880,Virginia,VA,51,Prince Edward County,147
2881,Virginia,VA,51,Prince George County,149
2882,Virginia,VA,51,Prince William County,153
2883,Virginia,VA,51,Pulaski County,155
2884,Virginia,VA,51,Rappahannock County,157
2885,Virginia,VA,51,Richmond County,159
2886,Virginia,VA,51,Roanoke County,161
2887,Virginia,VA,51,Rockbridge County,163
2888,Virginia,VA,51,Rockingham County,165
2889,Virginia,VA,51,Russell County,167
2890,Virginia,VA,51,Scott County,169
2891,Virginia,VA,51,Shenandoah County,171
2892,Virginia,VA,51,Smyth County,173
2893,Virginia,VA,51,Southampton County,175
2894,Virginia,VA,51,Spotsylvania County,177
2895,Virginia,VA,51,Stafford County,179
2896,Virginia,VA,51,Surry County,181
2897,Virginia,VA,51,Sussex County,183
2898,Virginia,VA,51,Tazewell County,185
2899,Virginia,VA,51,Warren County,187
2900,Virginia,VA,51,Washington County,191
2901,Virginia,VA,51,Westmoreland County,193
2902,Virginia,VA,51,Wise County,195
2903,Virginia,VA,51,Wythe County,197
2904,Virginia,VA,51,York County,199
2905,Washington,WA,53,Adams County,1
2906,Washington,WA,53,Asotin County,3
2907,Washington,WA,53,Benton County,5
2908,Washington,WA,53,Chelan County,7
2909,Washington,WA,53,Clallam County,9
2910,Washington,WA,53,Clark County,11
2911,Washington,WA,53,Columbia County,13
2912,Washington,WA,53,Cowlitz County,15
2913,Washington,WA,53,Douglas County,17
2914,Washington,WA,53,Ferry County,19
2915,Washington,WA,53,Franklin County,21
2916,Washington,WA,53,Garfield County,23
2917,Washington,WA,53,Grant County,25
2918,Washington,WA,53,Grays Harbor County,27
2919,Washington,WA,53,Island County,29
2920,Washington,WA,53,Jefferson County,31
2921,Washington,WA,53,King County,33
2922,Washington,WA,53,Kitsap County,35
2923,Washington,WA,53,Kittitas County,37
2924,Washington,WA,53,Klickitat County,39
2925,Washington,WA,53,Lewis County,41
2926,Washington,WA,53,Lincoln County,43
2927,Washington,WA,53,Mason County,45
2928,Washington,WA,53,Okanogan County,47
2929,Washington,WA,53,Pacific County,49
2930,Washington,WA,53,Pend Oreille County,51
2931,Washington,WA,53,Pierce County,53
2932,Washington,WA,53,San Juan County,55
2933,Washington,WA,53,Skagit County,57
2934,Washington,WA,53,Skamania County,59
2935,Washington,WA,53,Snohomish County,61
2936,Washington,WA,53,Spokane County,63
2937,Washington,WA,53,Stevens County,65
2938,Washington,WA,53,Thurston County,67
2939,Washington,WA,53,Wahkiakum County,69
2940,Washington,WA,53,Walla Walla County,71
2941,Washington,WA,53,Whatcom County,73
2942,Washington,WA,53,Whitman County,75
2943,Washington,WA,53,Yakima County,77
2945,West Virginia,WV,54,Barbour County,1
2946,West Virginia,WV,54,Berkeley County,3
2947,West Virginia,WV,54,Boone County,5
2948,West Virginia,WV,54,Braxton County,7
2949,West Virginia,WV,54,Brooke County,9
2950,West Virginia,WV,54,Cabell County,11
2951,West Virginia,WV,54,Calhoun County,13
2952,West Virginia,WV,54,Clay County,15
2953,West Virginia,WV,54,Doddridge County,17
2954,West Virginia,WV,54,Fayette County,19
2955,West Virginia,WV,54,Gilmer County,21
2956,West Virginia,WV,54,Grant County,23
2957,West Virginia,WV,54,Greenbrier County,25
2958,West Virginia,WV,54,Hampshire County,27
2959,West Virginia,WV,54,Hancock County,29
2960,West Virginia,WV,54,Hardy County,31
2961,West Virginia,WV,54,Harrison County,33
2962,West Virginia,WV,54,Jackson County,35
2963,West Virginia,WV,54,Jefferson County,37
2964,West Virginia,WV,54,Kanawha County,39
2965,West Virginia,WV,54,Lewis County,41
2966,West Virginia,WV,54,Lincoln County,43
2967,West Virginia,WV,54,Logan County,45
2968,West Virginia,WV,54,Marion County,49
2969,West Virginia,WV,54,Marshall County,51
2970,West Virginia,WV,54,Mason County,53
2971,West Virginia,WV,54,McDowell County,47
2972,West Virginia,WV,54,Mercer County,55
2973,West Virginia,WV,54,Mineral County,57
2974,West Virginia,WV,54,Mingo County,59
2975,West Virginia,WV,54,Monongalia County,61
2976,West Virginia,WV,54,Monroe County,63
2977,West Virginia,WV,54,Morgan County,65
2978,West Virginia,WV,54,Nicholas County,67
2979,West Virginia,WV,54,Ohio County,69
2980,West Virginia,WV,54,Pendleton County,71
2981,West Virginia,WV,54,Pleasants County,73
2982,West Virginia,WV,54,Pocahontas County,75
2983,West Virginia,WV,54,Preston County,77
2984,West Virginia,WV,54,Putnam County,79
2985,West Virginia,WV,54,Raleigh County,81
2986,West Virginia,WV,54,Randolph County,83
2987,West Virginia,WV,54,Ritchie County,85
2988,West Virginia,WV,54,Roane County,87
2989,West Virginia,WV,54,Summers County,89
2990,West Virginia,WV,54,Taylor County,91
2991,West Virginia,WV,54,Tucker County,93
2992,West Virginia,WV,54,Tyler County,95
2993,West Virginia,WV,54,Upshur County,97
2994,West Virginia,WV,54,Wayne County,99
2995,West Virginia,WV,54,Webster County,101
2996,West Virginia,WV,54,Wetzel County,103
2997,West Virginia,WV,54,Wirt County,105
2998,West Virginia,WV,54,Wood County,107
2999,West Virginia,WV,54,Wyoming County,109
3000,Wisconsin,WI,55,Adams County,1
3001,Wisconsin,WI,55,Ashland County,3
3002,Wisconsin,WI,55,Barron County,5
3003,Wisconsin,WI,55,Bayfield County,7
3004,Wisconsin,WI,55,Brown County,9
3005,Wisconsin,WI,55,Buffalo County,11
3006,Wisconsin,WI,55,Burnett County,13
3007,Wisconsin,WI,55,Calumet County,15
3008,Wisconsin,WI,55,Chippewa County,17
3009,Wisconsin,WI,55,Clark County,19
3010,Wisconsin,WI,55,Columbia County,21
3011,Wisconsin,WI,55,Crawford County,23
3012,Wisconsin,WI,55,Dane County,25
3013,Wisconsin,WI,55,Dodge County,27
3014,Wisconsin,WI,55,Door County,29
3015,Wisconsin,WI,55,Douglas County,31
3016,Wisconsin,WI,55,Dunn County,33
3017,Wisconsin,WI,55,Eau Claire County,35
3018,Wisconsin,WI,55,Florence County,37
3019,Wisconsin,WI,55,Fond du Lac County,39
3020,Wisconsin,WI,55,Forest County,41
3021,Wisconsin,WI,55,Grant County,43
3022,Wisconsin,WI,55,Green County,45
3023,Wisconsin,WI,55,Green Lake County,47
3024,Wisconsin,WI,55,Iowa County,49
3025,Wisconsin,WI,55,Iron County,51
3026,Wisconsin,WI,55,Jackson County,53
3027,Wisconsin,WI,55,Jefferson County,55
3028,Wisconsin,WI,55,Juneau County,57
3029,Wisconsin,WI,55,Kenosha County,59
3030,Wisconsin,WI,55,Kewaunee County,61
3031,Wisconsin,WI,55,La Crosse County,63
3032,Wisconsin,WI,55,Lafayette County,65
3033,Wisconsin,WI,55,Langlade County,67
3034,Wisconsin,WI,55,Lincoln County,69
3035,Wisconsin,WI,55,Manitowoc County,71
3036,Wisconsin,WI,55,Marathon County,73
3037,Wisconsin,WI,55,Marinette County,75
3038,Wisconsin,WI,55,Marquette County,77
3039,Wisconsin,WI,55,Menominee County,78
3040,Wisconsin,WI,55,Milwaukee County,79
3041,Wisconsin,WI,55,Monroe County,81
3042,Wisconsin,WI,55,Oconto County,83
3043,Wisconsin,WI,55,Oneida County,85
3044,Wisconsin,WI,55,Outagamie County,87
3045,Wisconsin,WI,55,Ozaukee County,89
3046,Wisconsin,WI,55,Pepin County,91
3047,Wisconsin,WI,55,Pierce County,93
3048,Wisconsin,WI,55,Polk County,95
3049,Wisconsin,WI,55,Portage County,97
3050,Wisconsin,WI,55,Price County,99
3051,Wisconsin,WI,55,Racine County,101
3052,Wisconsin,WI,55,Richland County,103
3053,Wisconsin,WI,55,Rock County,105
3054,Wisconsin,WI,55,Rusk County,107
3055,Wisconsin,WI,55,Sauk County,111
3056,Wisconsin,WI,55,Sawyer County,113
3057,Wisconsin,WI,55,Shawano County,115
3058,Wisconsin,WI,55,Sheboygan County,117
3059,Wisconsin,WI,55,St. Croix County,109
3060,Wisconsin,WI,55,Taylor County,119
3061,Wisconsin,WI,55,Trempealeau County,121
3062,Wisconsin,WI,55,Vernon County,123
3063,Wisconsin,WI,55,Vilas County,125
3064,Wisconsin,WI,55,Walworth County,127
3065,Wisconsin,WI,55,Washburn County,129
3066,Wisconsin,WI,55,Washington County,131
3067,Wisconsin,WI,55,Waukesha County,133
3068,Wisconsin,WI,55,Waupaca County,135
3069,Wisconsin,WI,55,Waushara County,137
3070,Wisconsin,WI,55,Winnebago County,139
3071,Wisconsin,WI,55,Wood County,141
3072,Wyoming,WY,56,Albany County,1
3073,Wyoming,WY,56,Big Horn County,3
3074,Wyoming,WY,56,Campbell County,5
3075,Wyoming,WY,56,Carbon County,7
3076,Wyoming,WY,56,Converse County,9
3077,Wyoming,WY,56,Crook County,11
3078,Wyoming,WY,56,Fremont County,13
3079,Wyoming,WY,56,Goshen County,15
3080,Wyoming,WY,56,Hot Springs County,17
3081,Wyoming,WY,56,Johnson County,19
3082,Wyoming,WY,56,Laramie County,21
3083,Wyoming,WY,56,Lincoln County,23
3084,Wyoming,WY,56,Natrona County,25
3085,Wyoming,WY,56,Niobrara County,27
3086,Wyoming,WY,56,Park County,29
3087,Wyoming,WY,56,Platte County,31
3088,Wyoming,WY,56,Sheridan County,33
3089,Wyoming,WY,56,Sublette County,35
3090,Wyoming,WY,56,Sweetwater County,37
3091,Wyoming,WY,56,Teton County,39
3092,Wyoming,WY,56,Uinta County,41
3093,Wyoming,WY,56,Washakie County,43
3094,Wyoming,WY,56,Weston County,45
